state,district,geoid,total votes,party,votes,percentage
OH,DISTRICT 15,OH-15,175913,Democratic,55314,31.443952408292734
OH,DISTRICT 15,OH-15,175913,Republican,115779,65.81605680080494
OH,DISTRICT 15,OH-15,175913,Other,4820,2.739990790902321
OH,DISTRICT 16,OH-16,177942,Democratic,75929,42.670645491227475
OH,DISTRICT 16,OH-16,177942,Republican,102013,57.329354508772525
OH,DISTRICT 17,OH-17,161554,Democratic,62512,38.694182750040234
OH,DISTRICT 17,OH-17,161554,Republican,92666,57.3591492627852
OH,DISTRICT 17,OH-17,161554,Other,376,0.23273951743689414
OH,DISTRICT 18,OH-18,183235,Democratic,128663,70.21748028488007
OH,DISTRICT 18,OH-18,183235,Republican,54572,29.782519715119925
OH,DISTRICT 19,OH-19,171913,Democratic,109979,63.97363782843648
OH,DISTRICT 19,OH-19,171913,Republican,61934,36.02636217156353
OH,DISTRICT 20,OH-20,139219,Democratic,117302,84.25717754042192
OH,DISTRICT 20,OH-20,139219,Republican,16624,11.940898871562071
OH,DISTRICT 20,OH-20,139219,Other,5293,3.8019235880160034
OH,DISTRICT 21,OH-21,122339,Democratic,99190,81.07798821308005
OH,DISTRICT 21,OH-21,122339,Republican,13861,11.32999288861279
OH,DISTRICT 21,OH-21,122339,Other,9288,7.592018898307162
OH,DISTRICT 22,OH-22,197844,Democratic,126462,63.92005822769454
OH,DISTRICT 22,OH-22,197844,Republican,64577,32.64036311437294
OH,DISTRICT 22,OH-22,197844,Other,6805,3.439578657932513
OH,DISTRICT 23,OH-23,199633,Democratic,94366,47.269739972850175
OH,DISTRICT 23,OH-23,199633,Republican,98594,49.38762629424995
OH,DISTRICT 23,OH-23,199633,Other,6673,3.342633732899871
OK,DISTRICT 1,OK-01,165650,Democratic,91864,55.45668578327799
OK,DISTRICT 1,OK-01,165650,Republican,73786,44.543314216722
OK,DISTRICT 2,OK-02,147742,Democratic,105110,71.14429207672835
OK,DISTRICT 2,OK-02,147742,Republican,42632,28.855707923271652
OK,DISTRICT 3,OK-03,108974,Democratic,101732,93.35437810853965
OK,DISTRICT 3,OK-03,108974,Republican,0,0.0
OK,DISTRICT 3,OK-03,108974,Other,7242,6.645621891460348
OK,DISTRICT 4,OK-04,120062,Democratic,85578,71.27817294397894
OK,DISTRICT 4,OK-04,120062,Republican,34484,28.721827056021056
OK,DISTRICT 5,OK-05,115421,Democratic,69710,60.39628837040053
OK,DISTRICT 5,OK-05,115421,Republican,45711,39.60371162959947
OK,DISTRICT 6,OK-06,156230,Democratic,42663,27.30781540037125
OK,DISTRICT 6,OK-06,156230,Republican,113567,72.69218459962875
OR,DISTRICT 1,OR-01,242798,Democratic,76307,31.428183098707567
OR,DISTRICT 1,OR-01,242798,Republican,166476,68.56563892618556
OR,DISTRICT 1,OR-01,242798,Other,15,0.006177975106878969
OR,DISTRICT 2,OR-02,178728,Democratic,178537,99.89313370037152
OR,DISTRICT 2,OR-02,178728,Republican,0,0.0
OR,DISTRICT 2,OR-02,178728,Other,191,0.10686629962848575
OR,DISTRICT 3,OR-03,226030,Democratic,141046,62.40145113480512
OR,DISTRICT 3,OR-03,226030,Republican,84697,37.47157456974738
OR,DISTRICT 3,OR-03,226030,Other,287,0.12697429544750696
OR,DISTRICT 4,OR-04,222174,Democratic,83134,37.41841979709597
OR,DISTRICT 4,OR-04,222174,Republican,138965,62.54782287756443
OR,DISTRICT 4,OR-04,222174,Other,75,0.033757325339598694
PA,DISTRICT 1,PA-01,178932,Democratic,118953,66.47944470525115
PA,DISTRICT 1,PA-01,178932,Republican,59807,33.42442939217133
PA,DISTRICT 1,PA-01,178932,Other,172,0.09612590257751548
PA,DISTRICT 2,PA-02,153262,Democratic,107509,70.14719891427751
PA,DISTRICT 2,PA-02,153262,Republican,45753,29.852801085722486
PA,DISTRICT 3,PA-03,159704,Democratic,101144,63.33216450433301
PA,DISTRICT 3,PA-03,159704,Republican,57787,36.18381505785703
PA,DISTRICT 3,PA-03,159704,Other,773,0.4840204378099484
PA,DISTRICT 4,PA-04,231118,Democratic,129105,55.86107529487102
PA,DISTRICT 4,PA-04,231118,Republican,102013,44.13892470512898
PA,DISTRICT 5,PA-05,187675,Democratic,66329,35.342480351671774
PA,DISTRICT 5,PA-05,187675,Republican,121346,64.65751964832823
PA,DISTRICT 6,PA-06,185408,Democratic,119557,64.48319382119433
PA,DISTRICT 6,PA-06,185408,Republican,64076,34.559458060062134
PA,DISTRICT 6,PA-06,185408,Other,1775,0.9573481187435278
PA,DISTRICT 7,PA-07,202200,Democratic,79578,39.35608308605341
PA,DISTRICT 7,PA-07,202200,Republican,122622,60.64391691394658
PA,DISTRICT 8,PA-08,179869,Democratic,64069,35.61981219665423
PA,DISTRICT 8,PA-08,179869,Republican,115799,64.37963184317475
PA,DISTRICT 8,PA-08,179869,Other,1,0.0005559601710133486
PA,DISTRICT 9,PA-09,155341,Democratic,59386,38.22944361115224
PA,DISTRICT 9,PA-09,155341,Republican,95913,61.74351909669694
PA,DISTRICT 9,PA-09,155341,Other,42,0.02703729215081659
PA,DISTRICT 10,PA-10,268007,Democratic,124336,46.39281809803475
PA,DISTRICT 10,PA-10,268007,Republican,143670,53.606808777382675
PA,DISTRICT 10,PA-10,268007,Other,1,0.0003731245825668733
PA,DISTRICT 11,PA-11,115124,Democratic,57314,49.784580104930335
PA,DISTRICT 11,PA-11,115124,Republican,57809,50.21455126646052
PA,DISTRICT 11,PA-11,115124,Other,1,0.000868628609151871
PA,DISTRICT 12,PA-12,192361,Democratic,69728,36.248511912497854
PA,DISTRICT 12,PA-12,192361,Republican,122628,63.74888880802242
PA,DISTRICT 12,PA-12,192361,Other,5,0.0025992794797282193
PA,DISTRICT 13,PA-13,245248,Democratic,106158,43.28597990605428
PA,DISTRICT 13,PA-13,245248,Republican,139085,56.71198134133611
PA,DISTRICT 13,PA-13,245248,Other,5,0.0020387526096033405
PA,DISTRICT 14,PA-14,172686,Democratic,99937,57.872091541873694
PA,DISTRICT 14,PA-14,172686,Republican,72275,41.85342181763432
PA,DISTRICT 14,PA-14,172686,Other,474,0.2744866404919913
PA,DISTRICT 15,PA-15,105097,Democratic,40534,38.56817987192784
PA,DISTRICT 15,PA-15,105097,Republican,64560,61.4289656222347
PA,DISTRICT 15,PA-15,105097,Other,3,0.002854505837464438
PA,DISTRICT 16,PA-16,156495,Democratic,44202,28.24499185277485
PA,DISTRICT 16,PA-16,156495,Republican,112292,71.7543691491741
PA,DISTRICT 16,PA-16,156495,Other,1,0.0006389980510559443
PA,DISTRICT 17,PA-17,176221,Democratic,53929,30.603049579789015
PA,DISTRICT 17,PA-17,176221,Republican,120214,68.21774930343149
PA,DISTRICT 17,PA-17,176221,Other,2078,1.1792011167794985
PA,DISTRICT 18,PA-18,211551,Democratic,67008,31.67463164910589
PA,DISTRICT 18,PA-18,211551,Republican,144521,68.31496896729394
PA,DISTRICT 18,PA-18,211551,Other,22,0.010399383600172063
PA,DISTRICT 19,PA-19,213502,Democratic,117933,55.2374216634973
PA,DISTRICT 19,PA-19,213502,Republican,93536,43.81036243220204
PA,DISTRICT 19,PA-19,213502,Other,2033,0.9522159043006623
PA,DISTRICT 20,PA-20,178034,Democratic,104203,58.52983138052282
PA,DISTRICT 20,PA-20,178034,Republican,73817,41.46230495298651
PA,DISTRICT 20,PA-20,178034,Other,14,0.007863666490670322
PA,DISTRICT 21,PA-21,164747,Democratic,100918,61.256350646749254
PA,DISTRICT 21,PA-21,164747,Republican,63812,38.73333050070715
PA,DISTRICT 21,PA-21,164747,Other,17,0.010318852543597152
PA,DISTRICT 22,PA-22,134829,Democratic,69813,51.77891996528937
PA,DISTRICT 22,PA-22,134829,Republican,65005,48.212921552485
PA,DISTRICT 22,PA-22,134829,Other,11,0.00815848222563395
PA,DISTRICT 23,PA-23,212707,Democratic,122092,57.3991453031635
PA,DISTRICT 23,PA-23,212707,Republican,90615,42.60085469683649
PA,DISTRICT 24,PA-24,152955,Democratic,97549,63.7762740675362
PA,DISTRICT 24,PA-24,152955,Republican,55406,36.22372593246379
PA,DISTRICT 25,PA-25,174693,Democratic,97549,55.84024545917695
PA,DISTRICT 25,PA-25,174693,Republican,77123,44.14773345239935
PA,DISTRICT 25,PA-25,174693,Other,21,0.012021088423691848
RI,DISTRICT 1,RI-01,193592,Democratic,120705,62.35020042150502
RI,DISTRICT 1,RI-01,193592,Republican,67125,34.673436918880945
RI,DISTRICT 1,RI-01,193592,Other,5762,2.9763626596140336
RI,DISTRICT 2,RI-02,194400,Democratic,122739,63.13734567901235
RI,DISTRICT 2,RI-02,194400,Republican,71661,36.86265432098765
SC,DISTRICT 1,SC-01,113094,Democratic,61625,54.49007020708437
SC,DISTRICT 1,SC-01,113094,Republican,51469,45.50992979291563
SC,DISTRICT 2,SC-02,167086,Democratic,83543,50.0
SC,DISTRICT 2,SC-02,167086,Republican,83543,50.0
SC,DISTRICT 3,SC-03,109752,Democratic,82579,75.24145345870691
SC,DISTRICT 3,SC-03,109752,Republican,27173,24.758546541293097
SC,DISTRICT 4,SC-04,98352,Democratic,64989,66.07796486090776
SC,DISTRICT 4,SC-04,98352,Republican,33363,33.92203513909224
SC,DISTRICT 5,SC-05,108963,Democratic,66343,60.88580527334967
SC,DISTRICT 5,SC-05,108963,Republican,42620,39.11419472665033
SC,DISTRICT 6,SC-06,116953,Democratic,53324,45.59438406881397
SC,DISTRICT 6,SC-06,116953,Republican,63527,54.31840140911306
SC,DISTRICT 6,SC-06,116953,Other,102,0.08721452207296948
SD,DISTRICT 1,SD-01,156031,Democratic,94442,60.52771564624978
SD,DISTRICT 1,SD-01,156031,Republican,61589,39.47228435375021
SD,DISTRICT 2,SD-02,144961,Democratic,65415,45.125930422665405
SD,DISTRICT 2,SD-02,144961,Republican,79546,54.874069577334595
TN,DISTRICT 1,TN-01,139608,Democratic,28736,20.583347659159934
TN,DISTRICT 1,TN-01,139608,Republican,110868,79.41378717552003
TN,DISTRICT 1,TN-01,139608,Other,4,0.002865165320038966
TN,DISTRICT 2,TN-02,109925,Democratic,0,0.0
TN,DISTRICT 2,TN-02,109925,Republican,109925,100.0
TN,DISTRICT 3,TN-03,149443,Democratic,62536,41.84605501763214
TN,DISTRICT 3,TN-03,149443,Republican,82561,55.24581278480759
TN,DISTRICT 3,TN-03,149443,Other,4346,2.9081321975602736
TN,DISTRICT 4,TN-04,114731,Democratic,93042,81.09578056497372
TN,DISTRICT 4,TN-04,114731,Republican,21689,18.904219435026278
TN,DISTRICT 5,TN-05,149464,Democratic,93555,62.59366804046459
TN,DISTRICT 5,TN-05,149464,Republican,55067,36.84298560188407
TN,DISTRICT 5,TN-05,149464,Other,842,0.5633463576513408
TN,DISTRICT 6,TN-06,139762,Democratic,60254,43.111861593280004
TN,DISTRICT 6,TN-06,139762,Republican,77263,55.2818362645068
TN,DISTRICT 6,TN-06,139762,Other,2245,1.606302142213191
TN,DISTRICT 7,TN-07,131146,Democratic,92419,70.47031552620743
TN,DISTRICT 7,TN-07,131146,Republican,38726,29.52892196483309
TN,DISTRICT 7,TN-07,131146,Other,1,0.0007625089594802739
TN,DISTRICT 8,TN-08,168316,Democratic,74240,44.10751206064783
TN,DISTRICT 8,TN-08,168316,Republican,93173,55.35599705316191
TN,DISTRICT 8,TN-08,168316,Other,903,0.5364908861902612
TX,DISTRICT 1,TX-01,93891,Democratic,93891,100.0
TX,DISTRICT 1,TX-01,93891,Republican,0,0.0
TX,DISTRICT 2,TX-02,135945,Democratic,100345,73.81293905623598
TX,DISTRICT 2,TX-02,135945,Republican,35600,26.187060943764024
TX,DISTRICT 3,TX-03,167692,Democratic,44708,26.66078286382177
TX,DISTRICT 3,TX-03,167692,Republican,122984,73.33921713617823
TX,DISTRICT 4,TX-04,136222,Democratic,95674,70.23388292639954
TX,DISTRICT 4,TX-04,136222,Republican,40548,29.766117073600444
TX,DISTRICT 5,TX-05,134533,Democratic,59601,44.302141482015564
TX,DISTRICT 5,TX-05,134533,Republican,74932,55.697858517984436
TX,DISTRICT 6,TX-06,139003,Democratic,100917,72.60059135414345
TX,DISTRICT 6,TX-06,139003,Republican,38086,27.399408645856564
TX,DISTRICT 7,TX-07,208026,Democratic,36899,17.737686635324433
TX,DISTRICT 7,TX-07,208026,Republican,171127,82.26231336467556
TX,DISTRICT 8,TX-08,114442,Democratic,73909,64.58205903427063
TX,DISTRICT 8,TX-08,114442,Republican,39686,34.67782807011412
TX,DISTRICT 8,TX-08,114442,Other,847,0.7401128956152462
TX,DISTRICT 9,TX-09,134575,Democratic,89113,66.21809399962845
TX,DISTRICT 9,TX-09,134575,Republican,45462,33.78190600037154
TX,DISTRICT 10,TX-10,143655,Democratic,130973,91.17190491107166
TX,DISTRICT 10,TX-10,143655,Republican,0,0.0
TX,DISTRICT 10,TX-10,143655,Other,12682,8.828095088928336
TX,DISTRICT 11,TX-11,88861,Democratic,88861,100.0
TX,DISTRICT 11,TX-11,88861,Republican,0,0.0
TX,DISTRICT 12,TX-12,84356,Democratic,84356,100.0
TX,DISTRICT 12,TX-12,84356,Republican,0,0.0
TX,DISTRICT 13,TX-13,158814,Democratic,71730,45.16604329593109
TX,DISTRICT 13,TX-13,158814,Republican,87084,54.83395670406891
TX,DISTRICT 14,TX-14,89725,Democratic,89725,100.0
TX,DISTRICT 14,TX-14,89725,Republican,0,0.0
TX,DISTRICT 15,TX-15,73994,Democratic,73994,100.0
TX,DISTRICT 15,TX-15,73994,Republican,0,0.0
TX,DISTRICT 16,TX-16,81347,Democratic,81347,100.0
TX,DISTRICT 16,TX-16,81347,Republican,0,0.0
TX,DISTRICT 17,TX-17,95122,Democratic,95122,100.0
TX,DISTRICT 17,TX-17,95122,Republican,0,0.0
TX,DISTRICT 18,TX-18,106314,Democratic,85672,80.58393062061441
TX,DISTRICT 18,TX-18,106314,Republican,19355,18.205504449084785
TX,DISTRICT 18,TX-18,106314,Other,1287,1.210564930300807
TX,DISTRICT 19,TX-19,97084,Democratic,97084,100.0
TX,DISTRICT 19,TX-19,97084,Republican,0,0.0
TX,DISTRICT 20,TX-20,84039,Democratic,81443,96.91095800759172
TX,DISTRICT 20,TX-20,84039,Republican,0,0.0
TX,DISTRICT 20,TX-20,84039,Other,2596,3.0890419924082866
TX,DISTRICT 21,TX-21,160554,Democratic,91180,56.79086164156608
TX,DISTRICT 21,TX-21,160554,Republican,69374,43.209138358433925
TX,DISTRICT 22,TX-22,145049,Democratic,101786,70.17352756654648
TX,DISTRICT 22,TX-22,145049,Republican,42094,29.02053788719674
TX,DISTRICT 22,TX-22,145049,Other,1169,0.8059345462567822
TX,DISTRICT 23,TX-23,72799,Democratic,72799,100.0
TX,DISTRICT 23,TX-23,72799,Republican,0,0.0
TX,DISTRICT 24,TX-24,139907,Democratic,91054,65.0818043414554
TX,DISTRICT 24,TX-24,139907,Republican,48853,34.918195658544604
UT,DISTRICT 1,UT-01,189301,Democratic,127027,67.1031848748818
UT,DISTRICT 1,UT-01,189301,Republican,56296,29.73888146391197
UT,DISTRICT 1,UT-01,189301,Other,5978,3.157933661206227
UT,DISTRICT 2,UT-02,271702,Democratic,132832,48.88885617330752
UT,DISTRICT 2,UT-02,271702,Republican,107185,39.44947037563213
UT,DISTRICT 2,UT-02,271702,Other,31685,11.661673451060354
VT,DISTRICT 1,VT-01,186028,Democratic,65062,34.97430494334186
VT,DISTRICT 1,VT-01,186028,Republican,120924,65.00311781022212
VT,DISTRICT 1,VT-01,186028,Other,42,0.02257724643602038
VA,DISTRICT 1,VA-01,128318,Democratic,100001,77.93216851883602
VA,DISTRICT 1,VA-01,128318,Republican,28310,22.062376283919637
VA,DISTRICT 1,VA-01,128318,Other,7,0.005455197244346077
VA,DISTRICT 2,VA-02,108482,Democratic,28803,26.55094854445899
VA,DISTRICT 2,VA-02,108482,Republican,79672,73.44259877214652
VA,DISTRICT 2,VA-02,108482,Other,7,0.00645268339448019
VA,DISTRICT 3,VA-03,102679,Democratic,102523,99.84807019935916
VA,DISTRICT 3,VA-03,102679,Republican,0,0.0
VA,DISTRICT 3,VA-03,102679,Other,156,0.1519298006408321
VA,DISTRICT 4,VA-04,122159,Democratic,45776,37.47247439812048
VA,DISTRICT 4,VA-04,122159,Republican,57520,47.08617457575782
VA,DISTRICT 4,VA-04,122159,Other,18863,15.441351026121694
VA,DISTRICT 5,VA-05,83819,Democratic,0,0.0
VA,DISTRICT 5,VA-05,83819,Republican,83772,99.94392679464083
VA,DISTRICT 5,VA-05,83819,Other,47,0.056073205359166774
VA,DISTRICT 6,VA-06,137648,Democratic,53928,39.17819365337673
VA,DISTRICT 6,VA-06,137648,Republican,75189,54.624113681273975
VA,DISTRICT 6,VA-06,137648,Other,8531,6.197692665349297
VA,DISTRICT 7,VA-07,134634,Democratic,45513,33.80498239671999
VA,DISTRICT 7,VA-07,134634,Republican,89120,66.19427484884947
VA,DISTRICT 7,VA-07,134634,Other,1,0.0007427544305301781
VA,DISTRICT 8,VA-08,146097,Democratic,61444,42.056989534350464
VA,DISTRICT 8,VA-08,146097,Republican,60446,41.37388173610683
VA,DISTRICT 8,VA-08,146097,Other,24207,16.5691287295427
VA,DISTRICT 9,VA-09,136470,Democratic,36000,26.37942404924159
VA,DISTRICT 9,VA-09,136470,Republican,98178,71.9410859529567
VA,DISTRICT 9,VA-09,136470,Other,2292,1.6794899978017146
VA,DISTRICT 10,VA-10,179778,Democratic,78638,43.741725906395665
VA,DISTRICT 10,VA-10,179778,Republican,101138,56.25716161043064
VA,DISTRICT 10,VA-10,179778,Other,2,0.001112483173691998
WA,DISTRICT 1,WA-01,213941,Democratic,104959,49.05978751151018
WA,DISTRICT 1,WA-01,213941,Republican,107581,50.28535904758789
WA,DISTRICT 1,WA-01,213941,Other,1401,0.6548534409019309
WA,DISTRICT 2,WA-02,190081,Democratic,114900,60.447914310215126
WA,DISTRICT 2,WA-02,190081,Republican,75181,39.55208568978488
WA,DISTRICT 3,WA-03,185497,Democratic,122933,66.27223081774908
WA,DISTRICT 3,WA-03,185497,Republican,62564,33.727769182250924
WA,DISTRICT 4,WA-04,187405,Democratic,97593,52.07598516581735
WA,DISTRICT 4,WA-04,187405,Republican,89812,47.92401483418266
WA,DISTRICT 5,WA-05,185322,Democratic,150580,81.25317015788735
WA,DISTRICT 5,WA-05,185322,Republican,34742,18.746829842112646
WA,DISTRICT 6,WA-06,175263,Democratic,126349,72.09108596794532
WA,DISTRICT 6,WA-06,175263,Republican,48914,27.908914032054682
WA,DISTRICT 7,WA-07,164324,Democratic,140307,85.38436260071566
WA,DISTRICT 7,WA-07,164324,Republican,19889,12.103527178014167
WA,DISTRICT 7,WA-07,164324,Other,4128,2.5121102212701736
WV,DISTRICT 1,WV-01,187336,Democratic,130062,69.42712559251825
WV,DISTRICT 1,WV-01,187336,Republican,57274,30.57287440748174
WV,DISTRICT 2,WV-02,182560,Democratic,128286,70.27059596844873
WV,DISTRICT 2,WV-02,182560,Republican,54274,29.729404031551272
WV,DISTRICT 3,WV-03,0,Democratic,0,0
WV,DISTRICT 3,WV-03,0,Republican,0,0
WV,DISTRICT 4,WV-04,164842,Democratic,100600,61.02813603329249
WV,DISTRICT 4,WV-04,164842,Republican,64242,38.97186396670752
WI,DISTRICT 1,WI-01,189937,Democratic,122973,64.74409935926123
WI,DISTRICT 1,WI-01,189937,Republican,66665,35.098480022323194
WI,DISTRICT 1,WI-01,189937,Other,299,0.1574206184155799
WI,DISTRICT 2,WI-02,217318,Democratic,148136,68.16554542191628
WI,DISTRICT 2,WI-02,217318,Republican,68167,31.3673970862975
WI,DISTRICT 2,WI-02,217318,Other,1015,0.4670574917862303
WI,DISTRICT 3,WI-03,205356,Democratic,91953,44.777362239233334
WI,DISTRICT 3,WI-03,205356,Republican,112905,54.98013206334365
WI,DISTRICT 3,WI-03,205356,Other,498,0.24250569742301173
WI,DISTRICT 4,WI-04,197072,Democratic,149078,75.64646423642121
WI,DISTRICT 4,WI-04,197072,Republican,45003,22.835816351384267
WI,DISTRICT 4,WI-04,197072,Other,2991,1.5177194121945279
WI,DISTRICT 5,WI-05,164655,Democratic,127273,77.29677203850476
WI,DISTRICT 5,WI-05,164655,Republican,33627,20.422702013300537
WI,DISTRICT 5,WI-05,164655,Other,3755,2.28052594819471
WI,DISTRICT 6,WI-06,198610,Democratic,63643,32.044207240320226
WI,DISTRICT 6,WI-06,198610,Republican,130701,65.80786465938272
WI,DISTRICT 6,WI-06,198610,Other,4266,2.1479281002970647
WI,DISTRICT 7,WI-07,215612,Democratic,135385,62.79103203903308
WI,DISTRICT 7,WI-07,215612,Republican,80207,37.19969203940411
WI,DISTRICT 7,WI-07,215612,Other,20,0.009275921562807264
WI,DISTRICT 8,WI-08,201643,Democratic,97795,48.49908005732904
WI,DISTRICT 8,WI-08,201643,Republican,101634,50.402939849139315
WI,DISTRICT 8,WI-08,201643,Other,2214,1.0979800935316375
WI,DISTRICT 9,WI-09,208892,Democratic,76585,36.662485877869905
WI,DISTRICT 9,WI-09,208892,Republican,128230,61.38578787124447
WI,DISTRICT 9,WI-09,208892,Other,4077,1.9517262508856252
WY,DISTRICT 1,WY-01,146299,Democratic,75632,51.696867374349786
WY,DISTRICT 1,WY-01,146299,Republican,70667,48.30313262565021
