state,district,geoid,total_votes,party,votes,percentage
TN,TENNESSEE 03,TN-03,105425,Democratic,37720,35.778989803177616
TN,TENNESSEE 03,TN-03,105425,Republican,67705,64.22101019682238
TN,TENNESSEE 04,TN-04,80682,Democratic,72621,90.00892392355172
TN,TENNESSEE 04,TN-04,80682,Other,8061,9.991076076448278
TN,TENNESSEE 05,TN-05,88391,Democratic,55685,62.99849532192191
TN,TENNESSEE 05,TN-05,88391,Republican,32706,37.001504678078085
TN,TENNESSEE 06,TN-06,63745,Democratic,50758,79.62663738332418
TN,TENNESSEE 06,TN-06,63745,Other,12987,20.373362616675816
TN,TENNESSEE 07,TN-07,89073,Democratic,45083,50.61354170175025
TN,TENNESSEE 07,TN-07,89073,Republican,43118,48.40748599463362
TN,TENNESSEE 07,TN-07,89073,Other,872,0.978972303616135
TN,TENNESSEE 08,TN-08,70946,Democratic,53338,75.18112367152482
TN,TENNESSEE 08,TN-08,70946,Republican,17608,24.818876328475177
TN,TENNESSEE 09,TN-09,91042,Democratic,43553,47.83836031721623
TN,TENNESSEE 09,TN-09,91042,Republican,47489,52.161639682783765
TX,TEXAS 01,TX-01,50072,Democratic,50072,100.0
TX,TEXAS 02,TX-02,55134,Democratic,55134,100.0
TX,TEXAS 03,TX-03,65669,Democratic,35081,53.42094443344653
TX,TEXAS 03,TX-03,65669,Republican,30588,46.57905556655347
TX,TEXAS 04,TX-04,51895,Democratic,51895,100.0
TX,TEXAS 05,TX-05,65540,Democratic,39977,60.996338114128775
TX,TEXAS 05,TX-05,65540,Republican,25563,39.003661885871225
TX,TEXAS 06,TX-06,42017,Democratic,42017,100.0
TX,TEXAS 07,TX-07,93714,Democratic,39958,42.638239750730946
TX,TEXAS 07,TX-07,93714,Republican,53756,57.361760249269054
TX,TEXAS 08,TX-08,38497,Democratic,38497,100.0
TX,TEXAS 09,TX-09,47604,Democratic,47604,100.0
TX,TEXAS 10,TX-10,73767,Democratic,55424,75.13386744750362
TX,TEXAS 10,TX-10,73767,Republican,18343,24.866132552496374
TX,TEXAS 11,TX-11,41242,Democratic,39140,94.90325396440522
TX,TEXAS 11,TX-11,41242,Other,2102,5.096746035594782
TX,TEXAS 12,TX-12,27070,Democratic,27070,100.0
TX,TEXAS 13,TX-13,76780,Democratic,43820,57.0721542068247
TX,TEXAS 13,TX-13,76780,Republican,32960,42.92784579317531
TX,TEXAS 14,TX-14,52861,Democratic,52861,100.0
TX,TEXAS 15,TX-15,33129,Democratic,33129,100.0
TX,TEXAS 16,TX-16,33179,Democratic,33179,100.0
TX,TEXAS 17,TX-17,52169,Democratic,52169,100.0
TX,TEXAS 18,TX-18,76031,Democratic,30822,40.53872762425853
TX,TEXAS 18,TX-18,76031,Republican,45209,59.46127237574147
TX,TEXAS 19,TX-19,56792,Democratic,56792,100.0
TX,TEXAS 20,TX-20,44738,Democratic,41067,91.79444767311905
TX,TEXAS 20,TX-20,44738,Other,3671,8.205552326880952
TX,TEXAS 21,TX-21,60497,Democratic,60497,100.0
TX,TEXAS 22,TX-22,60817,Democratic,60817,100.0
TX,TEXAS 23,TX-23,50322,Democratic,50322,100.0
UT,UTAH 01,UT-01,150010,Democratic,50260,33.50443303779748
UT,UTAH 01,UT-01,150010,Republican,99750,66.49556696220252
UT,UTAH 02,UT-02,157427,Democratic,61001,38.74875339046034
UT,UTAH 02,UT-02,157427,Republican,96426,61.251246609539656
VT,VERMONT 01,VT-01,135740,Democratic,46643,34.362015618093416
VT,VERMONT 01,VT-01,135740,Republican,89097,65.63798438190659
VA,VIRGINIA 01,VA-01,733787,Democratic,429855,58.58035097378394
VA,VIRGINIA 01,VA-01,733787,Republican,245681,33.48124183175772
VA,VIRGINIA 01,VA-01,733787,Other,58251,7.938407194458337
VA,VIRGINIA 02,VA-02,672147,Democratic,389028,57.87841052626881
VA,VIRGINIA 02,VA-02,672147,Republican,272804,40.58695493694088
VA,VIRGINIA 02,VA-02,672147,Other,10315,1.5346345367903151
VA,VIRGINIA 03,VA-03,51133,Democratic,51016,99.77118494905443
VA,VIRGINIA 03,VA-03,51133,Other,117,0.22881505094557328
VA,VIRGINIA 04,VA-04,33761,Democratic,33761,100.0
VA,VIRGINIA 05,VA-05,51767,Democratic,51576,99.63103907894991
VA,VIRGINIA 05,VA-05,51767,Other,191,0.3689609210500898
VA,VIRGINIA 06,VA-06,67960,Democratic,45226,66.54796939376104
VA,VIRGINIA 06,VA-06,67960,Other,22734,33.452030606238964
VA,VIRGINIA 07,VA-07,57515,Democratic,32312,56.18012692341129
VA,VIRGINIA 07,VA-07,57515,Republican,25203,43.81987307658871
VA,VIRGINIA 08,VA-08,68455,Democratic,13113,19.155649696881163
VA,VIRGINIA 08,VA-08,68455,Republican,55342,80.84435030311884
VA,VIRGINIA 09,VA-09,71781,Democratic,42532,59.252448419498194
VA,VIRGINIA 09,VA-09,71781,Republican,29249,40.747551580501806
VA,VIRGINIA 10,VA-10,88711,Democratic,37929,42.7556898242608
VA,VIRGINIA 10,VA-10,88711,Republican,50782,57.2443101757392
WA,WASHINGTON 01,WA-01,150433,Democratic,29686,19.73370204675836
WA,WASHINGTON 01,WA-01,150433,Republican,120747,80.26629795324163
WA,WASHINGTON 02,WA-02,124180,Democratic,75357,60.68368497342568
WA,WASHINGTON 02,WA-02,124180,Republican,44727,36.0178772749235
WA,WASHINGTON 02,WA-02,124180,Other,4096,3.29843775165083
WA,WASHINGTON 03,WA-03,119547,Democratic,78601,65.74903594402201
WA,WASHINGTON 03,WA-03,119547,Republican,40946,34.25096405597798
WA,WASHINGTON 04,WA-04,125543,Democratic,38029,30.291613232119673
WA,WASHINGTON 04,WA-04,125543,Republican,77929,62.07355248799217
WA,WASHINGTON 04,WA-04,125543,Other,9585,7.634834279888166
WA,WASHINGTON 05,WA-05,131881,Democratic,74571,56.54415723265671
WA,WASHINGTON 05,WA-05,131881,Republican,57310,43.45584276734329
WA,WASHINGTON 06,WA-06,121205,Democratic,73164,60.36384637597458
WA,WASHINGTON 06,WA-06,121205,Republican,48041,39.63615362402541
WA,WASHINGTON 07,WA-07,166652,Democratic,104613,62.77332405251662
WA,WASHINGTON 07,WA-07,166652,Republican,60065,36.042171711110576
WA,WASHINGTON 07,WA-07,166652,Other,1974,1.184504236372801
WV,WEST VIRGINIA 01,WV-01,124606,Democratic,36242,29.0852767924498
WV,WEST VIRGINIA 01,WV-01,124606,Republican,88364,70.9147232075502
WV,WEST VIRGINIA 02,WV-02,84911,Democratic,51235,60.33964975091567
WV,WEST VIRGINIA 02,WV-02,84911,Republican,33676,39.66035024908434
WV,WEST VIRGINIA 03,WV-03,97489,Democratic,60073,61.62028536552842
WV,WEST VIRGINIA 03,WV-03,97489,Republican,37416,38.379714634471576
WV,WEST VIRGINIA 04,WV-04,120147,Democratic,71751,59.719343803840296
WV,WEST VIRGINIA 04,WV-04,120147,Republican,48396,40.280656196159704
WV,WEST VIRGINIA 05,WV-05,67192,Democratic,42722,63.58197404452911
WV,WEST VIRGINIA 05,WV-05,67192,Republican,24470,36.41802595547089
WI,WISCONSIN 01,WI-01,127439,Democratic,62398,48.96303329436044
WI,WISCONSIN 01,WI-01,127439,Republican,65041,51.036966705639564
WI,WISCONSIN 02,WI-02,121161,Democratic,70311,58.03104959516676
WI,WISCONSIN 02,WI-02,121161,Republican,50850,41.96895040483324
WI,WISCONSIN 03,WI-03,105435,Democratic,32849,31.15568833878693
WI,WISCONSIN 03,WI-03,105435,Republican,72586,68.84431166121307
WI,WISCONSIN 04,WI-04,104553,Democratic,77690,74.30681089973507
WI,WISCONSIN 04,WI-04,104553,Republican,26863,25.693189100264934
WI,WISCONSIN 05,WI-05,74734,Democratic,52332,70.02435303877753
WI,WISCONSIN 05,WI-05,74734,Republican,22167,29.6611983836005
WI,WISCONSIN 05,WI-05,74734,Other,235,0.31444857762196593
WI,WISCONSIN 06,WI-06,129702,Democratic,61761,47.61761576536985
WI,WISCONSIN 06,WI-06,129702,Republican,67941,52.38238423463015
WI,WISCONSIN 07,WI-07,115035,Democratic,40093,34.852870865388795
WI,WISCONSIN 07,WI-07,115035,Republican,74942,65.1471291346112
WI,WISCONSIN 08,WI-08,123743,Democratic,47926,38.73027161132347
WI,WISCONSIN 08,WI-08,123743,Republican,75817,61.26972838867653
WI,WISCONSIN 09,WI-09,132971,Democratic,47674,35.85293033819404
WI,WISCONSIN 09,WI-09,132971,Republican,85297,64.14706966180596
WI,WISCONSIN 10,WI-10,119145,Democratic,39863,33.45755172269084
WI,WISCONSIN 10,WI-10,119145,Republican,79282,66.54244827730916
WY,WYOMING 01,WY-01,131167,Democratic,56442,43.03064032874122
WY,WYOMING 01,WY-01,131167,Republican,62984,48.01817530323938
WY,WYOMING 01,WY-01,131167,Other,11741,8.951184368019396
